MAT240H1|Algebra I|A theoretical approach to: vector spaces over arbitrary fields, including C and Z_p. Subspaces, bases and dimension. Linear transformations, matrices, change of basis, similarity, determinants. Polynomials over a field (including unique factorization, resultants). Eigenvalues, eigenvectors, characteristic polynomial, diagonalization. Minimal polynomial, Cayley-Hamilton theorem.|The Physical and Mathematical Universes (5)|High school level calculus|MAT157Y1|MAT240H5
MAT244H1|Introduction to Ordinary Differential Equations|First order ordinary differential equations: Direction fields, integrating factors, separable equations, homogeneous equations, exact equations, autonomous equations, modeling. Existence and uniqueness theorem. Higher order equations: Constant coefficient equations, reduction of order, Wronskian, method of undetermined coefficients, variation of parameters. Solutions by series and integrals. First order linear systems, fundamental matrices. Non-linear equations, phase plane, stability. Applications in life and physical sciences and economics.|The Physical and Mathematical Universes (5)|( MAT133Y1/ MAT135H1/ MAT135H5/ MATA35H3/ MATA30H3/ MATA31H3, MAT136H1/ MAT136H5/ MATA36H3/ MATA37H3)/ MAT135Y5/ MAT137Y1/ MAT137Y5/ MAT157Y1/ MAT157Y5, MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5|MAT235Y1/ MAT237Y1/ MAT257Y1|MAT267H1/ MAT242H5/ MAT244H5/ MATB44H3/ MAT212H5/ MAT258Y5/ MAT292H1
MAT245H1|Mathematical Methods in Data Science|An introduction to the mathematical methods behind scientific techniques developed for extracting information from large data sets. Elementary probability density functions, conditional expectation, inverse problems, regularization, dimension reduction, gradient methods, singular value decomposition and its applications, stability, diffusion maps. Examples from applications in data science and big data.|The Physical and Mathematical Universes (5)|MAT137Y1/ MAT157Y1, MAT223H1/ MAT240H1, MAT224H1/ MAT247H1|MAT237Y1/ MAT257Y1|
MAT246H1|Concepts in Abstract Mathematics|Designed to introduce students to mathematical proofs and abstract mathematical concepts. Topics may include modular arithmetic, sizes of infinite sets, and a proof that some angles cannot be trisected with straightedge and compass.|The Physical and Mathematical Universes (5)|MAT133Y1/ MAT133Y5/ ( MATA32H3, MATA33H3)/ ( MAT135H1, MAT136H1)/ ( MAT135H5, MAT136H5)/ MAT134Y5/ MAT135Y5/ ( MATA30H3/ MATA31H3, MATA36H3/ MATA37H3)/ MAT137Y1/ MAT137Y5, MAT223H1/ MATA22H3/ MATA23H3/ MAT240H1/ MAT240H5||MAT157Y1/ MAT157Y5
MAT247H1|Algebra II|A theoretical approach to real and complex inner product spaces, isometries, orthogonal and unitary matrices and transformations. The adjoint. Hermitian and symmetric transformations. Spectral theorem for symmetric and normal transformations. Polar representation theorem. Primary decomposition theorem. Rational and Jordan canonical forms. Additional topics including dual spaces, quotient spaces, bilinear forms, quadratic surfaces, multilinear algebra.|The Physical and Mathematical Universes (5)|MAT240H1/ MAT240H5|MAT157Y1|MAT247H5
MAT257Y1|Analysis II|Topology of R^n; compactness, functions and continuity, extreme value theorem. Derivatives; inverse and implicit function theorems, maxima and minima, Lagrange multipliers. Integration; Fubini's theorem, partitions of unity, change of variables. Differential forms. Manifolds in R^n; integration on manifolds; Stokes' theorem for differential forms and classical versions. Some topics may vary year-to-year.|The Physical and Mathematical Universes (5)|MAT157Y1/ MAT157Y5, MAT247H1/ MAT247H5||
MAT267H1|Advanced Ordinary Differential Equations|A theoretical course on Ordinary Differential Equations. First-order equations: separable equations, exact equations, integrating factors. Variational problems, Euler-Lagrange equations. Linear equations and first-order systems. Fundamental matrices, Wronskians. Non-linear equations. Existence and uniqueness theorems. Method of power series. Elementary qualitative theory; stability, phase plane, stationary points. Oscillation theorem, Sturm comparison. Applications in mechanics, physics, chemistry, biology and economics.|The Physical and Mathematical Universes (5)|MAT157Y1/ MAT157Y5, MAT247H1/ MAT247H5|MAT257Y1|MAT234H1/ MAT292H1
MAT271H1|Insights from Mathematics|This breadth course is accessible to students with limited mathematical background. Various mathematical techniques will be illustrated with examples from humanities and social science disciplines. Some of the topics will incorporate user friendly computer explorations to give participants the feel of the subject without requiring skill at calculations. Note: This course cannot be used to satisfy requirements of program in the math department.|The Physical and Mathematical Universes (5)|||
MAT282H1|Topics in Mathematics|A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to http://www.math.toronto.edu/cms/current-students-ug/|The Physical and Mathematical Universes (5)|1.0 MAT credit at the 100-level. Possible additional topic-specific prerequisites.||
MAT295H1|Independent Reading in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Similar workload to a 36L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
MAT296H1|Independent Reading in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
MAT297Y1|Research Project in Mathematics|Independent research under the direction of a faculty member. Similar workload to a 72L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor||
MAT299Y1|Research Opportunity Program|Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities…. Not eligible for CR/NCR option.||||
MAT301H1|Groups and Symmetries|Congruences and fields. Permutations and permutation groups. Linear groups. Abstract groups, homomorphisms, subgroups. Symmetry groups of regular polygons and Platonic solids, wallpaper groups. Group actions, class formula. Cosets, Lagrange theorem. Normal subgroups, quotient groups. Classification of finitely generated abelian groups. Emphasis on examples and calculations.|The Physical and Mathematical Universes (5)|MAT257Y1/ ( MAT224H1/ MAT247H1, MAT235Y1/ MAT237Y1, MAT246H1/ MAT157Y1/ CSC236H1/ CSC240H1)/ (MAT185H1, MAT194H1, MAT195H1)||MAT347Y1
MAT309H1|Introduction to Mathematical Logic|Predicate calculus. Relationship between truth and provability; Gödel's completeness theorem. First order arithmetic as an example of a first-order system. Gödel's incompleteness theorem; outline of its proof. Introduction to recursive functions.|The Physical and Mathematical Universes (5)|MAT257Y1/ [ MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5, MAT235Y1/ MAT235Y5/ ( MAT232H5, MAT236H5)/ ( MATB41H3, MATB42H3/ MATB43H3)/ MAT237Y1/ MAT237Y5, MAT246H1/ MAT157Y1/ CSC236H1/ CSC240H1]||CSC438H1
MAT315H1|Introduction to Number Theory|Elementary topics in number theory: arithmetic functions; polynomials over the residue classes modulo m, characters on the residue classes modulo m; quadratic reciprocity law, representation of numbers as sums of squares.|The Physical and Mathematical Universes (5)|( MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5, MAT235Y1/ MAT235Y5/( MAT232H5, MAT236H5)/( MATB41H3, MATB42H3)/ MAT237Y1/( MATB41H3, MATB42H3, MATB43H3)/ MAT237Y5, MAT246H1/ CSC236H1/ CSC240H1)/ MAT157Y1/ MAT157Y5/ MAT247H1/ MAT247H5||
MAT327H1|Introduction to Topology|Metric spaces, topological spaces and continuous mappings; separation, compactness, connectedness. Fundamental group and covering spaces. Brouwer fixed-point theorem. Students in the math specialist program wishing to take additional topology courses are advised to obtain permission to take MAT1300H, MAT1301H.|The Physical and Mathematical Universes (5)|MAT157Y1/ MAT157Y5/ [( MAT237Y1/( MATB41H3, MATB42H3/ MATB43H3)/ MAT237Y5), MAT246H1]||
MAT329Y1|Concepts in Elementary Mathematics|This course is aimed at students intending to become elementary school teachers. Emphasis is placed on the formation and development of fundamental reasoning and learning skills required to understand and to teach mathematics at the elementary level. Topics may include: Problem Solving and Strategies, Sets and Elementary Logic, Numbers and Elements of Number Theory, Introductory Probability and Fundamentals of Geometry. The course may include an optional practicum in school classrooms.|The Physical and Mathematical Universes (5)|5.0 credits with a CGPA of at least 2.5, and MAT137Y1/ MAT138H1/ ( MAT223H1/ MAT240H1)/ ( MAT246H1/ MAT157Y1)||MAT382H5
MAT332H1|Introduction to Graph Theory|This course will explore the following topics: Graphs, subgraphs, isomorphism, trees, connectivity, Euler and Hamiltonian properties, matchings, vertex and edge colourings, planarity, network flows and strongly regular graphs. Participants will be encouraged to use these topics and execute applications to such problems as timetabling, tournament scheduling, experimental design and finite geometries.|The Physical and Mathematical Universes (5)|MAT224H1/ MATB24H3/ MAT224H5/ MAT247H1/ MAT247H5||
MAT334H1|Complex Variables|Theory of functions of one complex variable, analytic and meromorphic functions. Cauchy's theorem, residue calculus, conformal mappings, introduction to analytic continuation and harmonic functions.|The Physical and Mathematical Universes (5)|MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5, MAT235Y1/ MAT235Y5/( MAT232H5, MAT236H5)/( MATB41H3, MATB42H3)/ MAT237Y1/( MATB41H3, MATB42H3, MATB43H3)/ MAT237Y5/ MAT257Y1||MAT354H1
MAT335H1|Chaos, Fractals and Dynamics|An elementary introduction to a modern and fast-developing area of mathematics. One-dimensional dynamics: iterations of quadratic polynomials. Dynamics of linear mappings, attractors. Bifurcation, Henon map, Mandelbrot and Julia sets. History and applications.|The Physical and Mathematical Universes (5)|MAT137Y1/( MATA30H3, MATA31H3, MATA37H3)/ MAT137Y5/ MAT157Y1/ MAT157Y5/ MAT235Y1/ MAT235Y5/( MAT232H5, MAT236H5)/( MATB41H3, MATB42H3)/ MAT237Y1/( MATB41H3, MATB42H3, MATB43H3)/ MAT237Y5, MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5||
MAT336H1|Elements of Analysis|This course provides the foundations of analysis and rigorous calculus for students who will take subsequent courses where these mathematical concepts are central of applications, but who have only taken courses with limited proofs. Topics include topology of Rn, implicit and inverse function theorems and rigorous integration theory.|The Physical and Mathematical Universes (5)|MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5, MAT235Y1/ MAT235Y5/ ( MAT232H5, MAT236H5)/ ( MATB41H3, MATB42H3)/ MAT237Y1/ ( MATB41H3, MATB42H3, MATB43H3)/ MAT237Y5/ (MAT185H1, MAT195H1/ ESC195H1)||MAT257Y1/ MAT337H1
MAT337H1|Introduction to Real Analysis|Construction of Real Numbers. Metric spaces; compactness and connectedness. Sequences and series of functions, power series; modes of convergence. Interchange of limiting processes; differentiation of integrals. Function spaces; Weierstrass approximation; Fourier series. Contraction mappings; existence and uniqueness of solutions of ordinary differential equations. Countability; Cantor set; Hausdorff dimension.|The Physical and Mathematical Universes (5)|MAT257Y1/ [ MAT224H1/ MATA24H3/ MAT224H5/ MAT247H1/ MAT247H5, MAT235Y1/ MAT235Y5/ ( MAT232H5, MAT236H5)/ ( MATB41H3, MATB42H3/ MATB43H3)/ MAT237Y1/ MAT237Y5, MAT246H1/ MAT157Y1]||MAT357H1/ MAT378H5
MAT344H1|Introduction to Combinatorics|Basic counting principles, generating functions, permutations with restrictions. Fundamentals of graph theory with algorithms; applications (including network flows). Combinatorial structures including block designs and finite geometries.|The Physical and Mathematical Universes (5)|MAT223H1/ MATA23H3/ MAT223H5/ MAT240H1/ MAT240H5||
MAT347Y1|Groups, Rings and Fields|Groups, subgroups, quotient groups, Sylow theorems, Jordan-Hölder theorem, finitely generated abelian groups, solvable groups. Rings, ideals, Chinese remainder theorem; Euclidean domains and principal ideal domains: unique factorization. Noetherian rings, Hilbert basis theorem. Finitely generated modules. Field extensions, algebraic closure, straight-edge and compass constructions. Galois theory, including insolvability of the quintic.|The Physical and Mathematical Universes (5)|MAT257Y1/(85% in MAT247H1/ MAT247H5)||
MAT351Y1|Partial Differential Equations|This is a first course in Partial Differential Equations, intended for Mathematics students with interests in analysis, mathematical physics, geometry, and optimization. The examples to be discussed include first-order equations, harmonic functions, the diffusion equation, the wave equation, Schrodinger's equation, and eigenvalue problems. In addition to the classical representation formulas for the solutions of these equations, there are techniques that apply more broadly: the notion of well-posedness, the method of characteristics, energy methods, maximum and comparison principles, fundamental solutions, Green's functions, Duhamel's principle, Fourier series, the min-max characterization of eigenvalues, Bessel functions, spherical harmonics, and distributions. Nonlinear phenomena such as shock waves and solitary waves are also introduced.|The Physical and Mathematical Universes (5)|MAT257Y1/ MAT237Y1 (85%), MAT267H1||APM351Y1
MAT354H1|Complex Analysis I|Complex numbers, the complex plane and Riemann sphere, Möbius transformations, elementary functions and their mapping properties, conformal mapping, holomorphic functions, Cauchy's theorem and integral formula. Taylor and Laurent series, maximum modulus principle, Schwarz' lemma, residue theorem and residue calculus.|The Physical and Mathematical Universes (5)|MAT257Y1||
MAT357H1|Foundations of Real Analysis|Function spaces; Arzela-Ascoli theorem, Weierstrass approximation theorem, Fourier series. Introduction to Banach and Hilbert spaces; contraction mapping principle, fundamental existence and uniqueness theorem for ordinary differential equations. Lebesgue integral; convergence theorems, comparison with Riemann integral, L^p spaces. Applications to probability.|The Physical and Mathematical Universes (5)|MAT257Y1||MAT438H5
MAT363H1|Geometry of Curves and Surfaces|Curves and surfaces in 3-spaces. Frenet formulas. Curvature and geodesics. Gauss map. Minimal surfaces. Gauss-Bonnet theorem for surfaces. Surfaces of constant curvature.|The Physical and Mathematical Universes (5)|MAT224H1/ MATB24H3/ MAT224H5/ MAT247H1/ MAT247H5, MAT237Y1/ ( MATB41H3, MATB42H3, MATB43H3)/ MAT237Y5/ MAT257Y1 ( MAT257Y1 can be taken concurrently). For FASE students, MAT185H1, MAT194H1, MAT195H1, AER210H1.||
MAT367H1|Differential Geometry|Manifolds, partitions of unity, submersions and immersions, vector fields, vector bundles, tangent and cotangent bundles, foliations and Frobenius’ theorem, multilinear algebra, differential forms, Stokes’ theorem, Poincare-Hopf theorem.|The Physical and Mathematical Universes (5)|MAT257Y1/ ( MAT224H1/ MAT247H1, MAT237Y1, MAT246H1/ MAT157Y1)||
MAT377H1|Mathematical Probability|This course introduces students to various topics in mathematical probability theory. Topics include basic concepts (such as probability, random variables, expectations, conditional probability) from a mathematical point of view, examples of distributions and stochastic processes and their properties, convergence results (such as the law of large numbers, central limit theorem, random series, etc.), various inequalities, and examples of applications of probabilistic ideas beyond statistics (for example, in geometry and computer science).|The Physical and Mathematical Universes (5)|MAT247H1/ MAT247H5, MAT257Y1||STA347H1
MAT382H1|Topics in Mathematics|A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to http://www.math.toronto.edu/cms/current-students-ug/|The Physical and Mathematical Universes (5)|2.5 AMP/MAT credits at the 100/200-level. Possible additional topic-specific prerequisites.||
MAT390H1|History of Mathematics up to 1700|A survey of ancient, medieval, and early modern mathematics with emphasis on historical issues. (Offered in alternate years)|The Physical and Mathematical Universes (5)|1.0 APM/MAT credit at the 200-level||HPS309H1/ HPS310Y1/ HPS390H1
MAT391H1|History of Mathematics after 1700|A survey of the development of mathematics from 1700 to the present with emphasis on technical development. (Offered in alternate years)|The Physical and Mathematical Universes (5)|1.0 APM/MAT credit at the 200 level||HPS309H1/ HPS310H1/ HPS391H1
MAT395H1|Independent Reading in Mathematics|Independent reading under the direction of a faculty member. Topic must be outside current undergraduate offerings. Similar workload to a 36L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor||
MAT396H1|Independent Reading in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Similar workload to a 36L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
MAT397Y1|Research Project in Mathematics|Independent research under the direction of a faculty member. Workload similar to a 72L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
MAT399Y1|Research Opportunity Program|Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities…. Not eligible for CR/NCR option.||||
MAT401H1|Polynomial Equations and Fields|Commutative rings; quotient rings. Construction of the rationals. Polynomial algebra. Fields and Galois theory: Field extensions, adjunction of roots of a polynomial. Constructibility, trisection of angles, construction of regular polygons. Galois groups of polynomials, in particular cubics, quartics. Insolvability of quintics by radicals.|The Physical and Mathematical Universes (5)|MAT301H1||MAT347Y1
MAT402H1|Classical Geometries|Euclidean and non-Euclidean plane and space geometries. Real and complex projective space. Models of the hyperbolic plane. Connections with the geometry of surfaces.|The Physical and Mathematical Universes (5)|MAT301H1/ MAT347Y1, MAT235Y1/ MAT237Y1/ MAT257Y1||
MAT403H1|Classical Geometries II|"This course is the second part of the ""Classical Geometries"" MAT402H1 course. It is mainly dedicated to detailed study of classical real projective geometry and projective geometry over other fields. It is also devoted to the study of spherical and elliptic geometry."|The Physical and Mathematical Universes (5)|MAT235Y1/ MAT237Y1/ MAT257Y1, MAT301H1/ MAT347Y1||
MAT409H1|Set Theory|Set theory and its relations with other branches of mathematics. ZFC axioms. Ordinal and cardinal numbers. Reflection principle. Constructible sets and the continuum hypothesis. Introduction to independence proofs. Topics from large cardinals, infinitary combinatorics and descriptive set theory. Joint undergraduate/graduate course - MAT409H1/MAT1404H|The Physical and Mathematical Universes (5)|MAT357H1||
MAT415H1|Algebraic Number Theory|A selection from the following: finite fields; global and local fields; valuation theory; ideals and divisors; differents and discriminants; ramification and inertia; class numbers and units; cyclotomic fields; Diophantine equations.|The Physical and Mathematical Universes (5)|MAT347Y1||
MAT417H1|Analytic Number Theory|A selection from the following: distribution of primes, especially in arithmetic progressions and short intervals; exponential sums; Hardy-Littlewood and dispersion methods; character sums and L-functions; the Riemann zeta-function; sieve methods, large and small; Diophantine approximation, modular forms. Joint undergraduate/graduate course - MAT417H1/MAT1202H|The Physical and Mathematical Universes (5)|MAT334H1/ MAT354H1||
MAT425H1|Differential Topology|Smooth manifolds, Sard's theorem and transversality. Morse theory. Immersion and embedding theorems. Intersection theory. Borsuk-Ulam theorem. Vector fields and Euler characteristic. Hopf degree theorem. Additional topics may vary.|The Physical and Mathematical Universes (5)|MAT257Y1, MAT327H1||
MAT436H1|Introduction to Linear Operators|The course will survey the branch of mathematics developed (in its abstract form) primarily in the twentieth century and referred to variously as functional analysis, linear operators in Hilbert space, and operator algebras, among other names (for instance, more recently, to reflect the rapidly increasing scope of the subject, the phrase non-commutative geometry has been introduced). The intention will be to discuss a number of the topics in Pedersen's textbook Analysis Now. Students will be encouraged to lecture on some of the material, and also to work through some of the exercises in the textbook (or in the suggested reference books). Joint undergraduate/graduate course - MAT436H1/MAT1011H|The Physical and Mathematical Universes (5)|5.0 MAT credits, including MAT224H1/ MAT247H1 and MAT237Y1/ MAT257Y1||
MAT437H1|K-Theory and C* Algebras|The theory of operator algebras was begun by John von Neumann eighty years ago. In one of the most important innovations of this theory, von Neumann and Murray introduced a notion of equivalence of projections in a self-adjoint algebra (*-algebra) of Hilbert space operators that was compatible with addition of orthogonal projections (also in matrix algebras over the algebra), and so gave rise to an abelian semigroup, now referred to as the Murray-von Neumann semigroup. Later, Grothendieck in geometry, Atiyah and Hirzebruch in topology, and Serre in the setting of arbitrary rings (pertinent for instance for number theory), considered similar constructions. The enveloping group of the semigroup considered in each of these settings is now referred to as the K-group (Grothendieck's terminology), or as the Grothendieck group. Among the many indications of the depth of this construction was the discovery of Atiyah and Hirzebruch that Bott periodicity could be expressed in a simple way using the K-group. Also, Atiyah and Singer famously showed that K-theory was important in connection with the Fredholm index. Partly because of these developments, K-theory very soon became important again in the theory of operator algebras. (And in turn, operator algebras became increasingly important in other branches of mathematics.) The purpose of this course is to give a general, elementary, introduction to the ideas of K-theory in the operator algebra context. (Very briefly, K-theory generalizes the notion of dimension of a vector space.) The course will begin with a description of the method (K-theoretical in spirit) used by Murray and von Neumann to give a rough initial classification of von Neumann algebras (into types I, II, and III). It will centre around the relatively recent use of K-theory to study Bratteli's approximately finite-dimensional C*-algebras---both to classify them (a result that can be formulated and proved purely algebraically), and to prove that the class of these C*-algebras---what Bratteli called AF algebras---is closed under passing to extensions (a result that uses the Bott periodicity feature of K-theory). Students will be encouraged to prepare oral or written reports on various subjects related to the course, including basic theory and applications. Joint undergraduate/graduate course - MAT437H1/MAT1016H|The Physical and Mathematical Universes (5)|5.0 MAT credits, including MAT224H1/ MAT247H1 and MAT237Y1/ MAT257Y1||
MAT445H1|Representation Theory|A selection of topics from: Representation theory of finite groups, topological groups and compact groups. Group algebras. Character theory and orthogonality relations. Weyl's character formula for compact semisimple Lie groups. Induced representations. Structure theory and representations of semisimple Lie algebras. Determination of the complex Lie algebras. Joint undergraduate/graduate - MAT445H1/MAT1196H|The Physical and Mathematical Universes (5)|MAT347Y1||
MAT448H1|Introduction to Commutative Algebra and Algebraic Geometry|Basic notions of algebraic geometry, with emphasis on commutative algebra or geometry according to the interests of the instructor. Algebraic topics: localization, integral dependence and Hilbert's Nullstellensatz, valuation theory, power series rings and completion, dimension theory. Geometric topics: affine and projective varieties, dimension and intersection theory, curves and surfaces, varieties over the complex numbers. This course will be offered in alternating years. Joint undergraduate/graduate course - MAT448H1/MAT1155H|The Physical and Mathematical Universes (5)|MAT347Y1||
MAT449H1|Algebraic Curves|Projective geometry. Curves and Riemann surfaces. Algebraic methods. Intersection of curves; linear systems; Bezout's theorem. Cubics and elliptic curves. Riemann-Roch theorem. Newton polygon and Puiseux expansion; resolution of singularities. This course will be offered in alternating years.|The Physical and Mathematical Universes (5)|MAT347Y1, MAT354H1||
MAT454H1|Complex Analysis II|Harmonic functions, Harnack's principle, Poisson's integral formula and Dirichlet's problem. Infinite products and the gamma function. Normal families and the Riemann mapping theorem. Analytic continuation, monodromy theorem and elementary Riemann surfaces. Elliptic functions, the modular function and the little Picard theorem. Joint undergraduate/graduate course - MAT454H1/MAT1002H|The Physical and Mathematical Universes (5)|MAT354H1||
MAT457H1|Advanced Real Analysis I|Lebesgue measure and integration; convergence theorems, Fubini's theorem, Lebesgue differentiation theorem, abstract measures, Caratheodory theorem, Radon-Nikodym theorem. Hilbert spaces, orthonormal bases, Riesz representation theorem, compact operators, L^p spaces, Hölder and Minkowski inequalities. Joint undergraduate/graduate course - MAT457H1/MAT1000H|The Physical and Mathematical Universes (5)|MAT357H1||MAT457Y1
MAT458H1|Advanced Real Analysis II|Fourier series and transform, convergence results, Fourier inversion theorem, L^2 theory, estimates, convolutions. Banach spaces, duals, weak topology, weak compactness, Hahn-Banach theorem, open mapping theorem, uniform boundedness theorem. Joint undergraduate/graduate course - MAT458H1/MAT1001H|The Physical and Mathematical Universes (5)|MAT457H1||MAT457Y1
MAT461H1|Hamiltonian Mechanics|This course focuses on key notions of classical mechanics: Newton equations, variational principles, Lagrangian formulation and Euler-Lagrange equations, the motion in a central force, the motion of a rigid body, small oscillations, Hamiltonian formulation, canonical transformations, Hamilton-Jacobi theory, action-angle variables, and integrable systems.|The Physical and Mathematical Universes (5)|MAT244H1/ MAT267H1, MAT337H1/ MAT367H1, APM346H1/ MAT351Y1||
MAT464H1|Riemannian Geometry|Riemannian metrics. Levi-Civita connection. Geodesics. Exponential map. Second fundamental form. Complete manifolds and Hopf-Rinow theorem. Curvature tensors. Ricci curvature and scalar curvature. Spaces of constant curvature. Joint undergraduate/graduate course - MAT464H1/MAT1342H|The Physical and Mathematical Universes (5)|MAT367H1||
MAT475H1|Problem Solving Seminar|This course addresses the question: How do you attack a problem the likes of which you have never seen before? Students will apply Polya's principles of mathematical problem solving, draw upon their previous mathematical knowledge, and explore the creative side of mathematics in solving a variety of interesting problems and explaining those solutions to others.|The Physical and Mathematical Universes (5)|MAT224H1/ MAT247H1, MAT235Y1/ MAT237Y1/ MAT257Y1, and at least 1.0 credit at the 300+ level in APM/MAT||
MAT477H1|Seminar in Mathematics|Seminar in an advanced topic. Content will generally vary from semester to semester. Student presentations are required.|The Physical and Mathematical Universes (5)|MAT347Y1, MAT354H1, MAT357H1||
MAT478H1|Seminar in Mathematics|Seminar in an advanced topic. Content will generally vary from semester to semester. Student presentations are required.|The Physical and Mathematical Universes (5)|MAT347Y1, MAT354H1, MAT357H1||
MAT482H1|Topics in Mathematics|A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to http://www.math.toronto.edu/cms/current-students-ug/. Joint undergraduate/graduate course - MAT482H1/MAT1901H|The Physical and Mathematical Universes (5)|6.0 APM/MAT credits at the 100, 200 and 300-level. Possible additional topic-specific prerequisites.||
MAT483H1|Topics in Mathematics|A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to http://www.math.toronto.edu/cms/current-students-ug/.|The Physical and Mathematical Universes (5)|6.0 APM/MAT credits at the 100, 200 and 300-level. Possible additional topic-specific prerequisites.||
MAT495H1|Independent Reading in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor||
MAT496H1|Independent Reading in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
MAT497Y1|Research Project in Mathematics|Independent research under the direction of a faculty member. Not eligible for CR/NCR option. Similar workload to a 72L course. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor||
MAT499Y1|Readings in Mathematics|Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 72L course. Not eligible for CR/NCR option. Completed applications for this course are due to the Math Undergraduate Program Office no later than the third day of the term that the reading course will start.|The Physical and Mathematical Universes (5)|Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.||
STA130H1|An Introduction to Statistical Reasoning and Data Science|This course, intended for students considering a program in Statistical Sciences, discusses the crucial role played by statistical reasoning in solving challenging problems from natural science, social science, technology, health care, and public policy, using a combination of logical thinking, mathematics, computer simulation, and oral and written discussion and analysis.|The Physical and Mathematical Universes (5)||MAT135H1/ MAT136H1/ MAT137Y1/ MAT157Y1, ( CSC108H1/ equivalent programming experience)/ CSC110Y1/ CSC148H1 *Note: the corequisite may be completed either concurrently or in advance.|Any of STA220H1/ STA255H1/ STA238H1/ STA248H1/ STA261H1/ ECO220Y1/ ECO227Y1/ STAB22H3/ STA220H5/ STAB57H3/ STA258H5/ STA260H5/ ECO220Y5/ ECO227Y5/ STAA57H3 taken previously or concurrently
